Transaction_ID,User_ID,Transaction_Amount,Transaction_Date,Transaction_Time,Merchant_Name,Merchant_Location,Payment_Method,Transaction_Status,Fraud_Flag,User_Account_Balance,User_Device_Type,User_Transaction_History_Count,User_Age,User_Gender,User_Country,Transaction_Type,Merchant_Category,User_Account_Status
TID1180,UID1217,3419.64,2024-01-08,12:00:00,Merchant_3,Location_45,Credit Card,Success,1,98510.08,iOS,286,52,Other,UK,Purchase,Travel,Inactive
TID1765,UID1036,3689.79,2024-02-01,21:00:00,Merchant_53,Location_46,Credit Card,Failed,1,67731.79,Android,136,57,Female,UK,Deposit,Electronics,Suspended
TID2919,UID1216,521.55,2024-03-20,23:00:00,Merchant_93,Location_36,UPI,Failed,0,56397.91,Android,175,69,Female,UK,Purchase,Grocery,Inactive
TID1359,UID1610,1632.7,2024-01-15,23:00:00,Merchant_13,Location_24,Debit Card,Success,1,51856.68,Android,78,40,Female,USA,Transfer,Fashion,Inactive
TID2732,UID1095,3541.53,2024-03-13,04:00:00,Merchant_46,Location_39,Net Banking,Success,0,43074.53,Android,402,69,Female,Germany,Withdrawal,Grocery,Suspended
TID2843,UID1341,1771.72,2024-03-17,19:00:00,Merchant_83,Location_29,Debit Card,Success,0,66227.8,iOS,290,63,Female,Australia,Purchase,Grocery,Suspended
TID1770,UID1278,3584.45,2024-02-02,02:00:00,Merchant_42,Location_16,Debit Card,Pending,1,83460.23,Android,443,19,Female,USA,Transfer,Electronics,Suspended
TID1023,UID1343,116.13,2024-01-01,23:00:00,Merchant_29,Location_27,Net Banking,Failed,1,3589.68,iOS,467,37,Other,USA,Deposit,Healthcare,Inactive
TID2896,UID1288,4085.73,2024-03-20,00:00:00,Merchant_92,Location_26,Net Banking,Failed,0,12716.19,Android,187,65,Other,Australia,Deposit,Electronics,Active
TID1284,UID1001,409.77,2024-01-12,20:00:00,Merchant_87,Location_48,UPI,Failed,1,97569.6,iOS,391,26,Other,Canada,Transfer,Travel,Suspended
TID1410,UID1162,1546.57,2024-01-18,02:00:00,Merchant_8,Location_40,UPI,Failed,1,49480.7,iOS,304,47,Other,Canada,Withdrawal,Fashion,Inactive
TID2945,UID1568,823.55,2024-03-22,01:00:00,Merchant_53,Location_10,UPI,Success,0,18858.36,iOS,288,30,Other,USA,Withdrawal,Grocery,Active
TID2529,UID1659,4776.02,2024-03-04,17:00:00,Merchant_22,Location_18,UPI,Pending,0,12978.98,iOS,106,43,Male,Canada,Purchase,Fashion,Active
TID2224,UID1665,478.35,2024-02-21,00:00:00,Merchant_55,Location_16,UPI,Success,0,53955.5,iOS,479,41,Male,USA,Withdrawal,Grocery,Inactive
TID2097,UID1737,2094.63,2024-02-15,17:00:00,Merchant_4,Location_39,Net Banking,Success,0,98479.79,iOS,186,57,Female,India,Transfer,Grocery,Suspended
TID1191,UID1891,3405.69,2024-01-08,23:00:00,Merchant_60,Location_47,Debit Card,Pending,1,79269.69,iOS,120,34,Female,Australia,Transfer,Grocery,Suspended
TID1272,UID1267,3185.79,2024-01-12,08:00:00,Merchant_80,Location_7,UPI,Failed,1,37332.82,Android,246,27,Male,UK,Deposit,Healthcare,Suspended
TID2512,UID1260,3769.61,2024-03-04,00:00:00,Merchant_36,Location_10,Debit Card,Success,0,8182.15,iOS,293,61,Other,Canada,Purchase,Fashion,Active
TID1733,UID1114,2744.32,2024-01-31,13:00:00,Merchant_40,Location_3,Net Banking,Pending,1,50470.86,iOS,104,51,Male,UK,Purchase,Healthcare,Inactive
TID1287,UID1565,4088.32,2024-01-12,23:00:00,Merchant_87,Location_49,UPI,Failed,1,1445.94,iOS,253,27,Male,Canada,Withdrawal,Fashion,Inactive
TID2309,UID1663,1925.36,2024-02-24,13:00:00,Merchant_13,Location_25,UPI,Pending,0,71980.55,iOS,416,38,Male,Canada,Purchase,Grocery,Inactive
TID1190,UID1553,421.08,2024-01-08,22:00:00,Merchant_39,Location_45,Net Banking,Pending,1,48054.41,iOS,189,59,Female,Germany,Purchase,Healthcare,Active
TID1183,UID1397,4985.65,2024-01-08,15:00:00,Merchant_91,Location_25,Debit Card,Pending,1,11677.47,Android,236,69,Male,Canada,Withdrawal,Travel,Suspended
TID1869,UID1069,3668.03,2024-02-06,05:00:00,Merchant_82,Location_33,Credit Card,Pending,1,9621.12,Android,66,47,Other,USA,Transfer,Travel,Inactive
TID2861,UID1475,2052.97,2024-03-18,13:00:00,Merchant_6,Location_44,Net Banking,Success,0,31229.97,iOS,476,32,Male,Canada,Deposit,Electronics,Suspended
TID2225,UID1525,4549.04,2024-02-21,01:00:00,Merchant_22,Location_1,Debit Card,Failed,0,35502.41,iOS,199,28,Other,UK,Deposit,Healthcare,Inactive
TID2190,UID1793,4148.68,2024-02-19,14:00:00,Merchant_59,Location_2,Credit Card,Failed,0,68245.45,iOS,112,45,Female,Canada,Deposit,Healthcare,Suspended
TID1873,UID1444,3921.12,2024-02-06,09:00:00,Merchant_63,Location_37,Credit Card,Failed,1,9558.13,iOS,458,62,Male,UK,Transfer,Grocery,Suspended
TID1039,UID1474,3690.54,2024-01-02,15:00:00,Merchant_91,Location_18,UPI,Success,1,75624.28,iOS,450,51,Male,Canada,Purchase,Healthcare,Suspended
TID2263,UID1393,988.53,2024-02-22,15:00:00,Merchant_6,Location_15,Net Banking,Success,0,17034.75,Android,309,64,Male,UK,Purchase,Travel,Inactive
TID2874,UID1793,648.06,2024-03-19,02:00:00,Merchant_68,Location_16,Net Banking,Success,0,3193.51,Android,403,38,Other,India,Withdrawal,Healthcare,Inactive
TID1047,UID1189,99.19,2024-01-02,23:00:00,Merchant_35,Location_4,Credit Card,Failed,1,14561.24,Android,178,47,Female,India,Withdrawal,Fashion,Suspended
TID1051,UID1562,3401.44,2024-01-03,03:00:00,Merchant_74,Location_34,UPI,Failed,1,56425.68,Android,330,37,Male,Australia,Purchase,Electronics,Active
TID2536,UID1711,260.63,2024-03-05,00:00:00,Merchant_70,Location_45,Credit Card,Pending,0,37989.83,Android,447,23,Other,Germany,Transfer,Travel,Active
TID2788,UID1505,2829.78,2024-03-15,12:00:00,Merchant_99,Location_20,Credit Card,Failed,0,27559.94,Android,257,47,Other,Canada,Transfer,Travel,Active
TID1900,UID1347,2945.13,2024-02-07,12:00:00,Merchant_54,Location_29,Net Banking,Pending,1,1828.2,Android,186,38,Female,India,Withdrawal,Healthcare,Suspended
TID2615,UID1346,535.77,2024-03-08,07:00:00,Merchant_50,Location_15,Net Banking,Failed,0,51207.24,iOS,494,64,Other,Australia,Deposit,Healthcare,Suspended
TID1615,UID1057,4211.75,2024-01-26,15:00:00,Merchant_24,Location_5,Debit Card,Failed,1,29532.07,iOS,8,50,Female,Australia,Withdrawal,Travel,Suspended
TID2344,UID1299,3264.94,2024-02-26,00:00:00,Merchant_74,Location_38,Debit Card,Failed,0,61321.07,iOS,490,57,Female,USA,Transfer,Travel,Active
TID1560,UID1124,3478.77,2024-01-24,08:00:00,Merchant_70,Location_47,Debit Card,Pending,1,92771.86,Android,231,24,Female,Canada,Purchase,Fashion,Active
TID1121,UID1791,3295.67,2024-01-06,01:00:00,Merchant_48,Location_41,Debit Card,Success,1,93867.33,iOS,107,51,Female,Australia,Purchase,Electronics,Suspended
TID2758,UID1380,4270.39,2024-03-14,06:00:00,Merchant_13,Location_25,UPI,Pending,0,20768.86,Android,499,58,Female,UK,Purchase,Grocery,Inactive
TID2185,UID1077,4026.48,2024-02-19,09:00:00,Merchant_5,Location_31,Debit Card,Failed,0,69236.9,iOS,423,60,Other,UK,Transfer,Healthcare,Inactive
TID2448,UID1864,2671.6,2024-03-01,08:00:00,Merchant_16,Location_16,Net Banking,Success,0,58423.81,iOS,378,60,Male,USA,Deposit,Healthcare,Suspended
TID2846,UID1824,4463.87,2024-03-17,22:00:00,Merchant_12,Location_49,UPI,Success,0,1112.02,iOS,88,65,Other,USA,Transfer,Travel,Inactive
TID1867,UID1131,1028.14,2024-02-06,03:00:00,Merchant_91,Location_22,Net Banking,Failed,1,66994.73,iOS,159,19,Male,USA,Deposit,Electronics,Inactive
TID2669,UID1428,2599.97,2024-03-10,13:00:00,Merchant_66,Location_12,Debit Card,Success,0,41017.78,iOS,145,67,Male,UK,Transfer,Travel,Active
TID1286,UID1219,2742.49,2024-01-12,22:00:00,Merchant_76,Location_13,Credit Card,Success,1,42915.29,iOS,204,59,Female,Canada,Deposit,Electronics,Active
TID2751,UID1329,837.09,2024-03-13,23:00:00,Merchant_92,Location_4,UPI,Pending,0,76950.75,iOS,102,36,Female,UK,Transfer,Healthcare,Inactive
TID2101,UID1849,838.11,2024-02-15,21:00:00,Merchant_16,Location_34,Credit Card,Success,0,42288.27,Android,250,50,Male,Canada,Deposit,Travel,Inactive
TID1193,UID1690,1373.57,2024-01-09,01:00:00,Merchant_97,Location_47,Net Banking,Success,1,31747.12,iOS,162,34,Female,USA,Withdrawal,Grocery,Active
TID1372,UID1452,3089.55,2024-01-16,12:00:00,Merchant_25,Location_15,UPI,Success,1,93055.99,Android,148,21,Other,Germany,Deposit,Travel,Active
TID2976,UID1777,1259.83,2024-03-23,08:00:00,Merchant_59,Location_16,Net Banking,Failed,0,90860.51,iOS,308,69,Female,Australia,Withdrawal,Healthcare,Suspended
TID2782,UID1904,2389.73,2024-03-15,06:00:00,Merchant_88,Location_43,Debit Card,Pending,0,17128.74,iOS,459,48,Female,India,Transfer,Healthcare,Suspended
TID1266,UID1691,2842.03,2024-01-12,02:00:00,Merchant_96,Location_44,Credit Card,Success,1,87619.0,Android,207,54,Female,Australia,Withdrawal,Healthcare,Suspended
TID1697,UID1689,514.22,2024-01-30,01:00:00,Merchant_46,Location_20,Debit Card,Pending,1,36456.33,iOS,356,24,Other,UK,Purchase,Grocery,Active
TID1340,UID1710,3581.97,2024-01-15,04:00:00,Merchant_29,Location_44,UPI,Failed,1,72570.14,Android,485,65,Male,Germany,Transfer,Travel,Suspended
TID2499,UID1117,1401.01,2024-03-03,11:00:00,Merchant_52,Location_38,UPI,Failed,0,71707.33,iOS,270,18,Female,Australia,Transfer,Healthcare,Suspended
TID2776,UID1531,4719.07,2024-03-15,00:00:00,Merchant_44,Location_2,UPI,Success,0,63282.25,Android,82,38,Other,Australia,Purchase,Electronics,Suspended
TID1538,UID1019,4114.85,2024-01-23,10:00:00,Merchant_27,Location_32,Credit Card,Success,1,49510.42,Android,306,36,Other,USA,Deposit,Fashion,Inactive
TID1181,UID1502,2235.05,2024-01-08,13:00:00,Merchant_74,Location_13,Net Banking,Pending,1,3854.8,Android,172,40,Female,India,Purchase,Healthcare,Suspended
TID2579,UID1345,2560.53,2024-03-06,19:00:00,Merchant_60,Location_7,Debit Card,Success,0,96643.89,iOS,449,62,Female,Canada,Transfer,Travel,Inactive
TID1333,UID1402,2965.83,2024-01-14,21:00:00,Merchant_97,Location_9,Credit Card,Pending,1,17191.02,Android,152,69,Other,India,Purchase,Fashion,Inactive
TID2803,UID1208,155.56,2024-03-16,03:00:00,Merchant_51,Location_5,UPI,Failed,0,35566.88,iOS,98,23,Male,Germany,Purchase,Healthcare,Active
TID1799,UID1850,2656.21,2024-02-03,07:00:00,Merchant_94,Location_27,Net Banking,Pending,1,28933.4,iOS,91,67,Other,Germany,Deposit,Travel,Inactive
TID2965,UID1465,4002.02,2024-03-22,21:00:00,Merchant_50,Location_8,Debit Card,Success,0,63421.59,Android,427,31,Female,Germany,Deposit,Healthcare,Inactive
TID1580,UID1195,347.39,2024-01-25,04:00:00,Merchant_75,Location_29,Net Banking,Pending,1,66474.68,Android,28,39,Female,UK,Deposit,Grocery,Inactive
TID2032,UID1862,3258.36,2024-02-13,00:00:00,Merchant_43,Location_36,UPI,Failed,0,17654.85,Android,253,41,Female,UK,Purchase,Electronics,Inactive
TID2659,UID1214,106.44,2024-03-10,03:00:00,Merchant_76,Location_18,Debit Card,Pending,0,79006.15,Android,353,36,Other,USA,Purchase,Fashion,Suspended
TID2545,UID1615,4531.49,2024-03-05,09:00:00,Merchant_5,Location_45,Net Banking,Success,0,43827.53,iOS,466,61,Female,USA,Withdrawal,Healthcare,Suspended
TID2863,UID1633,4180.77,2024-03-18,15:00:00,Merchant_42,Location_23,Credit Card,Failed,0,31176.5,iOS,26,64,Female,Germany,Purchase,Healthcare,Suspended
TID1958,UID1121,676.07,2024-02-09,22:00:00,Merchant_15,Location_36,Net Banking,Success,1,16654.53,Android,321,31,Female,Australia,Purchase,Travel,Suspended
TID2903,UID1243,1972.04,2024-03-20,07:00:00,Merchant_26,Location_4,Debit Card,Failed,0,81705.43,iOS,290,66,Other,Australia,Withdrawal,Fashion,Inactive
TID1040,UID1058,1201.5,2024-01-02,16:00:00,Merchant_49,Location_44,Debit Card,Failed,1,45274.16,iOS,127,30,Female,USA,Withdrawal,Fashion,Active
TID2262,UID1579,2415.38,2024-02-22,14:00:00,Merchant_60,Location_32,UPI,Success,0,41032.08,iOS,157,42,Other,UK,Withdrawal,Travel,Active
TID1430,UID1687,3450.74,2024-01-18,22:00:00,Merchant_67,Location_42,Credit Card,Success,1,61163.27,Android,168,53,Male,UK,Withdrawal,Grocery,Suspended
TID1427,UID1400,2857.34,2024-01-18,19:00:00,Merchant_64,Location_13,Net Banking,Pending,1,7222.89,iOS,451,46,Other,Germany,Deposit,Electronics,Inactive
TID1085,UID1080,1129.96,2024-01-04,13:00:00,Merchant_2,Location_19,Net Banking,Success,1,77879.19,iOS,155,55,Female,Germany,Purchase,Electronics,Inactive
TID2514,UID1046,3296.12,2024-03-04,02:00:00,Merchant_22,Location_6,Credit Card,Failed,0,82694.1,iOS,204,22,Other,UK,Purchase,Healthcare,Inactive
TID1983,UID1908,2442.98,2024-02-10,23:00:00,Merchant_96,Location_26,Credit Card,Failed,1,1586.89,iOS,89,65,Other,USA,Transfer,Fashion,Suspended
TID2622,UID1178,2169.32,2024-03-08,14:00:00,Merchant_54,Location_45,Net Banking,Pending,0,71280.6,iOS,254,65,Male,UK,Withdrawal,Travel,Suspended
TID2353,UID1531,3993.92,2024-02-26,09:00:00,Merchant_23,Location_18,Net Banking,Pending,0,63362.13,Android,460,44,Other,Germany,Deposit,Grocery,Suspended
TID1279,UID1624,4356.14,2024-01-12,15:00:00,Merchant_39,Location_45,Credit Card,Failed,1,17148.35,Android,412,27,Male,India,Deposit,Electronics,Inactive
TID1544,UID1971,2937.18,2024-01-23,16:00:00,Merchant_79,Location_31,Debit Card,Success,1,76639.65,iOS,200,65,Other,Australia,Withdrawal,Travel,Active
TID1545,UID1882,848.39,2024-01-23,17:00:00,Merchant_4,Location_31,Credit Card,Success,1,2785.75,Android,55,47,Other,India,Transfer,Grocery,Inactive
TID2350,UID1786,1538.5,2024-02-26,06:00:00,Merchant_98,Location_12,UPI,Pending,0,57791.67,iOS,1,41,Female,Germany,Transfer,Fashion,Active
TID2591,UID1910,1359.26,2024-03-07,07:00:00,Merchant_85,Location_4,Net Banking,Pending,0,23343.77,Android,393,24,Other,Germany,Deposit,Fashion,Suspended
TID1937,UID1414,1925.33,2024-02-09,01:00:00,Merchant_69,Location_46,UPI,Pending,1,81923.83,iOS,386,26,Male,UK,Deposit,Healthcare,Inactive
TID1334,UID1345,4562.69,2024-01-14,22:00:00,Merchant_19,Location_1,Net Banking,Pending,1,4331.32,iOS,428,42,Male,USA,Deposit,Electronics,Inactive
TID2827,UID1127,4592.01,2024-03-17,03:00:00,Merchant_53,Location_39,UPI,Pending,0,48206.94,Android,186,32,Female,USA,Purchase,Grocery,Active
TID1329,UID1659,4368.38,2024-01-14,17:00:00,Merchant_9,Location_23,Net Banking,Failed,1,49980.67,Android,140,30,Male,Canada,Transfer,Electronics,Suspended
TID1289,UID1996,3221.45,2024-01-13,01:00:00,Merchant_67,Location_20,Credit Card,Success,1,53149.17,iOS,302,35,Other,India,Transfer,Travel,Inactive
TID1752,UID1919,1280.81,2024-02-01,08:00:00,Merchant_73,Location_28,UPI,Failed,1,1586.48,Android,302,41,Male,UK,Transfer,Travel,Active
TID2311,UID1136,1851.57,2024-02-24,15:00:00,Merchant_58,Location_12,Net Banking,Success,0,22413.79,iOS,86,64,Male,India,Purchase,Fashion,Suspended
TID2840,UID1598,2588.32,2024-03-17,16:00:00,Merchant_9,Location_25,Credit Card,Success,0,43733.43,iOS,388,31,Other,USA,Deposit,Fashion,Suspended
TID1512,UID1489,915.38,2024-01-22,08:00:00,Merchant_79,Location_4,Credit Card,Failed,1,91275.38,Android,349,32,Male,Canada,Transfer,Healthcare,Suspended
TID1343,UID1928,1195.34,2024-01-15,07:00:00,Merchant_13,Location_34,UPI,Pending,1,13629.25,iOS,149,30,Female,UK,Purchase,Grocery,Active
TID1156,UID1839,3166.78,2024-01-07,12:00:00,Merchant_48,Location_18,Credit Card,Failed,1,12232.76,Android,53,22,Other,USA,Transfer,Grocery,Active
TID2795,UID1631,1151.1,2024-03-15,19:00:00,Merchant_1,Location_13,UPI,Failed,0,62574.3,iOS,32,45,Male,UK,Deposit,Healthcare,Inactive
TID1184,UID1870,2136.64,2024-01-08,16:00:00,Merchant_8,Location_20,UPI,Success,1,26968.19,iOS,475,41,Male,UK,Transfer,Grocery,Active
TID2221,UID1215,4158.55,2024-02-20,21:00:00,Merchant_89,Location_30,Debit Card,Failed,0,22678.04,Android,85,34,Female,Australia,Purchase,Fashion,Suspended
TID2144,UID1662,3434.77,2024-02-17,16:00:00,Merchant_66,Location_9,Net Banking,Success,0,85547.62,Android,172,52,Other,India,Deposit,Fashion,Inactive
TID2394,UID1094,808.52,2024-02-28,02:00:00,Merchant_3,Location_39,Credit Card,Failed,0,18244.23,Android,155,61,Female,Australia,Deposit,Electronics,Suspended
TID1551,UID1799,3213.44,2024-01-23,23:00:00,Merchant_84,Location_15,Net Banking,Failed,1,86880.23,Android,102,44,Male,Canada,Deposit,Healthcare,Active
TID1572,UID1612,437.43,2024-01-24,20:00:00,Merchant_56,Location_34,Credit Card,Pending,1,15703.23,Android,82,40,Male,Australia,Deposit,Electronics,Suspended
TID1842,UID1173,667.33,2024-02-05,02:00:00,Merchant_55,Location_34,UPI,Failed,1,45775.18,Android,142,20,Other,Australia,Transfer,Electronics,Inactive
TID1759,UID1998,4476.64,2024-02-01,15:00:00,Merchant_57,Location_7,Credit Card,Pending,1,63123.11,iOS,317,64,Other,UK,Purchase,Travel,Inactive
TID2993,UID1839,3920.96,2024-03-24,01:00:00,Merchant_12,Location_8,Credit Card,Success,0,78905.88,iOS,428,69,Other,India,Purchase,Grocery,Inactive
TID2195,UID1238,2708.09,2024-02-19,19:00:00,Merchant_2,Location_34,UPI,Failed,0,79536.51,iOS,178,24,Other,Canada,Withdrawal,Grocery,Inactive
TID2966,UID1088,2768.01,2024-03-22,22:00:00,Merchant_43,Location_5,Credit Card,Failed,0,58402.36,iOS,144,60,Male,Canada,Purchase,Travel,Inactive
TID2665,UID1031,2979.71,2024-03-10,09:00:00,Merchant_48,Location_39,Net Banking,Success,0,25140.43,iOS,258,49,Other,India,Transfer,Fashion,Active
TID2620,UID1875,4784.43,2024-03-08,12:00:00,Merchant_67,Location_27,Debit Card,Pending,0,25632.82,iOS,239,46,Other,Germany,Purchase,Travel,Suspended
TID1226,UID1555,595.37,2024-01-10,10:00:00,Merchant_79,Location_16,Debit Card,Failed,1,98682.98,iOS,465,31,Male,USA,Withdrawal,Travel,Suspended
TID2259,UID1524,1391.3,2024-02-22,11:00:00,Merchant_13,Location_23,Debit Card,Pending,0,13479.49,iOS,91,18,Female,Australia,Withdrawal,Travel,Suspended
TID2414,UID1571,2773.02,2024-02-28,22:00:00,Merchant_25,Location_40,Debit Card,Success,0,59003.86,Android,209,18,Other,Australia,Withdrawal,Travel,Suspended
TID1841,UID1518,832.43,2024-02-05,01:00:00,Merchant_57,Location_26,UPI,Success,1,44148.99,iOS,49,33,Female,Canada,Transfer,Electronics,Active
TID1426,UID1194,4345.84,2024-01-18,18:00:00,Merchant_20,Location_25,UPI,Pending,1,45434.34,iOS,172,29,Male,Australia,Transfer,Electronics,Active
TID1609,UID1829,1180.86,2024-01-26,09:00:00,Merchant_48,Location_30,Net Banking,Pending,1,36389.49,Android,416,22,Male,Germany,Purchase,Grocery,Inactive
TID1584,UID1883,4401.59,2024-01-25,08:00:00,Merchant_48,Location_14,Debit Card,Success,1,53459.63,iOS,205,25,Male,India,Purchase,Electronics,Inactive
TID2078,UID1733,3968.37,2024-02-14,22:00:00,Merchant_32,Location_42,Debit Card,Failed,0,79684.98,Android,381,41,Other,Germany,Purchase,Travel,Suspended
TID1711,UID1841,981.17,2024-01-30,15:00:00,Merchant_3,Location_30,Debit Card,Pending,1,12097.75,iOS,430,53,Other,Canada,Withdrawal,Fashion,Suspended
TID1154,UID1134,4815.33,2024-01-07,10:00:00,Merchant_69,Location_14,Debit Card,Failed,1,41513.32,iOS,451,43,Female,Australia,Deposit,Electronics,Active
TID2286,UID1737,2472.8,2024-02-23,14:00:00,Merchant_7,Location_11,UPI,Pending,0,26352.75,iOS,107,41,Female,India,Withdrawal,Grocery,Active
TID2003,UID1800,3274.33,2024-02-11,19:00:00,Merchant_52,Location_33,Debit Card,Pending,0,22296.94,iOS,270,43,Female,UK,Transfer,Travel,Suspended
TID1135,UID1520,653.06,2024-01-06,15:00:00,Merchant_73,Location_12,Net Banking,Pending,1,53754.77,Android,335,20,Female,Germany,Withdrawal,Electronics,Suspended
TID1709,UID1416,4434.16,2024-01-30,13:00:00,Merchant_94,Location_22,Net Banking,Success,1,96112.08,iOS,476,67,Other,India,Purchase,Fashion,Active
TID1018,UID1663,4431.03,2024-01-01,18:00:00,Merchant_74,Location_33,Net Banking,Failed,1,59059.49,Android,153,38,Female,UK,Deposit,Travel,Active
TID1794,UID1795,1036.38,2024-02-03,02:00:00,Merchant_23,Location_26,Net Banking,Success,1,45351.55,iOS,305,49,Male,Canada,Transfer,Fashion,Active
TID2747,UID1822,2303.73,2024-03-13,19:00:00,Merchant_97,Location_4,Debit Card,Pending,0,28204.24,Android,264,57,Other,UK,Transfer,Travel,Inactive
TID1336,UID1510,3118.6,2024-01-15,00:00:00,Merchant_74,Location_19,Credit Card,Pending,1,61271.0,Android,352,55,Male,Canada,Deposit,Electronics,Active
TID1865,UID1216,2013.46,2024-02-06,01:00:00,Merchant_20,Location_25,UPI,Pending,1,52671.56,Android,484,65,Male,Canada,Withdrawal,Healthcare,Active
TID1959,UID1347,412.2,2024-02-09,23:00:00,Merchant_77,Location_7,Credit Card,Pending,1,34514.14,iOS,246,69,Male,Germany,Transfer,Healthcare,Suspended
TID2091,UID1074,3080.34,2024-02-15,11:00:00,Merchant_97,Location_17,Debit Card,Pending,0,3152.14,iOS,143,30,Male,Australia,Withdrawal,Grocery,Suspended
TID1038,UID1560,2112.57,2024-01-02,14:00:00,Merchant_49,Location_43,Debit Card,Failed,1,61933.61,Android,276,32,Male,India,Deposit,Electronics,Suspended
TID1408,UID1705,706.86,2024-01-18,00:00:00,Merchant_66,Location_23,Credit Card,Failed,1,96268.0,iOS,114,43,Female,Germany,Transfer,Electronics,Active
TID1727,UID1775,1213.6,2024-01-31,07:00:00,Merchant_40,Location_14,UPI,Failed,1,7297.29,iOS,308,29,Other,India,Deposit,Grocery,Suspended
TID1804,UID1068,4900.05,2024-02-03,12:00:00,Merchant_28,Location_45,UPI,Pending,1,76305.47,Android,475,44,Other,UK,Deposit,Travel,Inactive
TID2445,UID1690,4820.5,2024-03-01,05:00:00,Merchant_99,Location_15,Debit Card,Success,0,66815.2,Android,477,25,Other,Germany,Purchase,Travel,Suspended
TID2217,UID1473,4977.23,2024-02-20,17:00:00,Merchant_56,Location_42,Net Banking,Failed,0,56135.59,iOS,492,20,Female,Australia,Deposit,Grocery,Active
TID2614,UID1417,1497.28,2024-03-08,06:00:00,Merchant_40,Location_9,Debit Card,Success,0,28237.65,iOS,298,56,Other,Australia,Purchase,Travel,Suspended
TID2724,UID1228,1946.95,2024-03-12,20:00:00,Merchant_70,Location_29,Net Banking,Success,0,41787.4,Android,487,65,Other,UK,Deposit,Electronics,Suspended
TID1117,UID1748,2833.0,2024-01-05,21:00:00,Merchant_46,Location_15,Net Banking,Failed,1,86147.28,iOS,159,49,Female,Australia,Purchase,Travel,Suspended
